model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,GBSG2,0,0.17279954854662055,0.17146687961128573,2,2.0,1.0,1.0,1.0,0.5,1706261862.862214,0.008012496000000001,0.004631779,Correlation,Correlation,Correlation
