model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
plain,no_discretization,GBSG2,0,0.1704453884421103,0.1729443256121869,5,7.0,1.4,0.999993189897457,1.0,0.5173419773095624,12.135422583,7.048383585,5.081680930999999,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1744356058286332,0.180491078873539,5,6.0,1.2,0.9999999999990256,1.0,0.6888168557536467,14.56353551,9.942893528,4.6150514330000005,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1671763935739497,0.1965419617100876,8,18.0,2.25,0.9999970441443368,1.0,0.4039239482200647,15.830655974,9.584605226,6.240997901,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1697963515795733,0.149311222416111,8,25.0,3.125,0.9575985943526176,1.0,0.2821601941747573,49.917655928,27.268828968,22.638347123,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.164588136349216,0.2335212286198902,12,35.0,2.9166666666666665,0.9921667804398564,1.0,0.3209076175040519,43.75489008,25.800661917,17.946806652,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1707455923458654,0.1873085645934618,7,16.0,2.2857142857142856,0.9992231561186912,1.0,0.4130585783746237,11.596490562,7.1698988550000005,4.421237952999999,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1672659510806261,0.1553552974504767,7,9.0,1.2857142857142858,0.9999901880382492,1.0,0.4589025237323454,13.956072277,8.371913284,5.578442301,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1692719406470214,0.1871901195335019,5,11.0,2.2,0.9999999999882696,1.0,0.4933549432739059,9.690389173,6.479526289,3.204856567,Correlation,Correlation,Correlation
plain,no_discretization,GBSG2,0,0.1769598912481082,0.1917864956889428,6,12.0,2.0,0.9999992941301042,1.0,0.4573894282632147,47.577994758,29.577023238,17.995643905,Correlation,Correlation,Correlation
