model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
complex,no_discretization,whas1,0,0.1955693277177186,0.18981043092121,3,10.0,3.3333333333333335,1.0,1.0,0.45876645876645883,22665.078473516,22583.906908429,81.142015449,Correlation,Correlation,Correlation
