model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,bmt-ch,19,0.21261053588146783,0.20279267689314429,12,33.0,0.9166666666666666,0.25,2.75,0.9754704237511976,1.0,0.22073412698412695,0.8551673889160156,0.41897552,0.29841025199999993,0.8333333333333334,0.6666666666666666,Correlation,Correlation,Correlation
