time,probability
0.5,0.9814814814814815
31.0,0.962962962962963
60.0,0.9444444444444444
61.0,0.9074074074074074
153.0,0.888888888888889
174.0,0.8703703703703703
273.0,0.8518518518518519
277.0,0.8333333333333334
499.0,0.8148148148148148
517.0,0.7962962962962963
518.0,0.7777777777777777
547.0,0.7592592592592592
566.0,0.7407407407407407
760.0,0.7222222222222222
791.0,0.7037037037037037
845.0,0.6851851851851852
1077.0,0.6666666666666667
1125.0,0.6481481481481483
1392.0,0.6296296296296298
1434.0,0.6111111111111113
1625.0,0.5925925925925928
1674.0,0.5740740740740743
1767.0,0.5370370370370372
1815.0,0.5185185185185187
1826.0,0.5000000000000002
1857.0,0.4814814814814817
2223.0,0.4629629629629632
2400.0,0.44444444444444464
2434.0,0.42592592592592615
2587.0,0.40740740740740766
2844.0,0.3888888888888892
2910.0,0.3703703703703706
3010.0,0.3518518518518521
3012.0,0.33333333333333354
3167.0,0.314814814814815
3316.0,0.29629629629629645
3448.0,0.2777777777777779
3932.0,0.25925925925925936
3943.0,0.24074074074074084
3962.0,0.22222222222222232
4224.0,0.20370370370370378
4539.0,0.18518518518518526
5047.0,0.16666666666666674
5216.0,0.1481481481481482
5789.0,0.12962962962962968
5824.0,0.11111111111111115
6117.0,0.09259259259259263
6626.0,0.07407407407407411
6931.0,0.05555555555555558
7364.0,0.05555555555555558
8165.0,0.05555555555555558
8327.0,0.0
