model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,mgus,0,0.13125232905070677,0.1845665540427173,10,32.0,0.8,2.1,3.2,0.9678055837872511,1.0,0.24147465437788015,3.409482428,2.641849667,0.76334282,0.7,0.7,Correlation,Correlation,Correlation
