time,probability
10.0,0.9883720930232558
11.0,0.9767441860465117
15.0,0.9651162790697676
19.0,0.9534883720930234
28.0,0.9418604651162792
31.0,0.930232558139535
41.0,0.9069767441860466
42.0,0.8953488372093025
48.0,0.8837209302325583
53.0,0.8720930232558141
55.0,0.8604651162790699
57.0,0.8488372093023256
58.0,0.8372093023255814
60.0,0.813953488372093
64.0,0.8023255813953489
66.0,0.7906976744186048
90.0,0.7790697674418607
96.0,0.7674418604651165
102.0,0.7558139534883723
108.0,0.7441860465116282
117.0,0.732558139534884
136.0,0.7209302325581398
137.0,0.7093023255813956
150.0,0.6976744186046514
163.0,0.6860465116279072
174.0,0.674418604651163
181.0,0.6627906976744188
182.0,0.6511627906976746
191.0,0.6395348837209304
196.0,0.6279069767441862
202.0,0.616279069767442
214.0,0.6046511627906977
236.0,0.5930232558139535
246.0,0.5813953488372093
274.0,0.5697674418604651
290.0,0.5581395348837209
321.0,0.5465116279069767
330.0,0.5348837209302325
335.0,0.5232558139534883
353.0,0.5116279069767441
403.0,0.49999999999999994
413.0,0.48837209302325574
421.0,0.47674418604651153
435.0,0.4534883720930231
452.0,0.4534883720930231
494.0,0.4534883720930231
511.0,0.4534883720930231
531.0,0.4534883720930231
534.0,0.4405315614617939
576.0,0.4275747508305647
634.0,0.41461794019933546
676.0,0.41461794019933546
718.0,0.41461794019933546
884.0,0.41461794019933546
942.0,0.41461794019933546
996.0,0.39926172019195266
999.0,0.39926172019195266
1000.0,0.39926172019195266
1006.0,0.39926172019195266
1243.0,0.3819025149662156
1280.0,0.3819025149662156
1397.0,0.3819025149662156
1522.0,0.3819025149662156
1587.0,0.3819025149662156
1593.0,0.3819025149662156
1692.0,0.3819025149662156
1728.0,0.3819025149662156
1781.0,0.3819025149662156
1838.0,0.3819025149662156
1895.0,0.3819025149662156
1949.0,0.3819025149662156
2105.0,0.3819025149662156
2117.0,0.3819025149662156
2153.0,0.3819025149662156
2293.0,0.3819025149662156
2317.0,0.3819025149662156
2354.0,0.3819025149662156
2800.0,0.3819025149662156
3288.0,0.3819025149662156
3364.0,0.3819025149662156
