model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
plain,no_discretization,whas1,0,0.1887738334903917,0.2617693408043778,5,10.0,2.0,0.9812613500059282,1.0,0.2812933025404157,23.820020617,20.786490049,3.028649574,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.215187915569215,0.3058734458330211,3,7.0,2.333333333333333,0.9691842610900632,1.0,0.3356428021555042,16.500086725,14.585708145000002,1.910279736,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1923772107836263,0.1842924684417741,4,4.0,1.0,0.999999999999745,1.0,0.4157043879907621,37.042633245,31.293283895,5.745518691,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1963338772885559,0.1117788884660708,4,5.0,1.25,0.9999999999999876,1.0,0.3510392609699768,50.368493369,44.423985919,5.939807578,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2110038839308984,0.221401797013189,9,18.0,2.0,0.9805888874569176,1.0,0.3859379009494483,126.826542183,103.591165896,23.229499851,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.210991350473089,0.2095791289303518,4,5.0,1.25,0.9999999999999972,1.0,0.4035796766743648,53.98476955,46.384935114,7.595453855,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2089888677691814,0.1257887775499924,5,7.0,1.4,0.9999999999999964,1.0,0.386111111111111,66.397178375,53.99730619,12.391490901,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.1928296624416888,0.150642937512901,5,7.0,1.4,0.9999999999999892,1.0,0.3491916859122401,64.604638351,54.642190075,9.957842212,Correlation,Correlation,Correlation
plain,no_discretization,whas1,0,0.2097434813339146,0.1996118855823715,6,10.0,1.6666666666666667,0.9899797128337184,1.0,0.3733641262509622,103.897281531,83.854296436,20.032503792,Correlation,Correlation,Correlation
