model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,pbc,0,0.14512219828514453,0.15686578815452462,5,10.0,0.2,1.8,2.0,0.9999987543840039,1.0,0.3292553191489362,68.885341028,49.280520605999996,19.598338484,1.0,1.0,Correlation,Correlation,Correlation
