model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
complex,no_discretization,zinc,0,0.08616557126193043,0.08606714461204214,6,14.0,2.3333333333333335,0.999997425662428,1.0,0.19638242894056845,4066.037328289,3820.8849817160003,244.95564126099998,Correlation,Correlation,Correlation
