model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,uis,0,0.11188372810965651,0.11479363247463503,15,98.0,2.7333333333333334,3.8,6.533333333333333,0.9986194076311475,1.0,0.17020289855072465,16795.661930762,16676.448906912996,119.14721619599999,1.0,1.0,Correlation,Correlation,Correlation
