model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,hd,0,0.1962448561604589,0.20175813111513713,3,3.0,0.0,1.0,1.0,1.0,1.0,0.5934018851756641,2.167495293,2.0056651199999997,0.156131094,1.0,1.0,Correlation,Correlation,Correlation
