model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,std,0,0.20067408708179993,0.31661354699389826,9,36.0,1.2222222222222223,2.7777777777777777,4.0,0.972667379643105,1.0,0.21166032953105196,4.346882581710815,1.950580881,1.6837147860000001,0.7777777777777778,0.5555555555555556,Correlation,Correlation,Correlation
