model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,whas500,18,0.19716455478855976,0.19450141865648773,7,19.0,2.7142857142857144,0.9962830440328103,1.0,0.2545714285714286,1706320063.8773553,217.196351954,833.7569343969999,Correlation,Correlation,Correlation
