model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
plain,no_discretization,pbc,0,0.14614480052041434,0.1518385956022025,5,10.0,2.0,0.9999999961675263,1.0,0.3200956937799043,89.850248089,64.622397924,25.219224094,Correlation,Correlation,Correlation
