model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,std,0,0.2051937663987582,0.17997147123109397,6,27.0,0.6666666666666666,3.8333333333333335,4.5,0.9946392121405506,1.0,0.2507393324883819,6.835163731,3.297493323,3.5246138460000003,1.0,1.0,Correlation,Correlation,Correlation
