model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
plain,no_discretization,zinc,0,0.07909824629985276,0.15590939347587476,10,23.0,2.3,0.9999594914725597,1.0,0.16237113402061856,15.750883044,12.808993174999998,2.9252436359999994,Correlation,Correlation,Correlation
