time,probability
10.0,0.9875
99.0,0.9750000000000001
185.0,0.9625000000000001
204.0,0.9500000000000002
210.0,0.9375000000000001
232.0,0.9125000000000002
279.0,0.9000000000000001
295.0,0.8875000000000002
386.0,0.8750000000000002
426.0,0.8625000000000003
493.0,0.8500000000000003
529.0,0.8375000000000004
621.0,0.8250000000000003
629.0,0.8125000000000003
659.0,0.8000000000000004
718.0,0.7875000000000004
752.0,0.7750000000000004
779.0,0.7625000000000004
793.0,0.7500000000000003
826.0,0.7375000000000003
833.0,0.7250000000000003
858.0,0.7125000000000002
869.0,0.7000000000000002
967.0,0.6875000000000001
982.0,0.6750000000000002
1055.0,0.6625000000000002
1062.0,0.6500000000000002
1228.0,0.6375000000000002
1252.0,0.6250000000000001
1271.0,0.6125
1312.0,0.6
1435.0,0.5874999999999999
1506.0,0.5749999999999998
1508.0,0.5749999999999998
1516.0,0.5622222222222221
1560.0,0.5494444444444443
1621.0,0.5366666666666665
1667.0,0.5238888888888887
1710.0,0.5238888888888887
1779.0,0.5238888888888887
1812.0,0.5238888888888887
1860.0,0.5101023391812864
1955.0,0.5101023391812864
1958.0,0.5101023391812864
1963.0,0.5101023391812864
1970.0,0.5101023391812864
2011.0,0.5101023391812864
2028.0,0.5101023391812864
2059.0,0.5101023391812864
2061.0,0.49309892787524356
2062.0,0.4760955165692007
2165.0,0.4760955165692007
2209.0,0.4760955165692007
2227.0,0.4760955165692007
2256.0,0.45705169590643263
2264.0,0.45705169590643263
2387.0,0.45705169590643263
2403.0,0.45705169590643263
2426.0,0.45705169590643263
2467.0,0.434199111111111
2493.0,0.434199111111111
2542.0,0.434199111111111
2565.0,0.40865798692810446
2666.0,0.40865798692810446
3042.0,0.3814141211328975
3101.0,0.3814141211328975
3182.0,0.3520745733534439
3228.0,0.3520745733534439
3297.0,0.3520745733534439
3338.0,0.3168671160180995
3384.0,0.3168671160180995
3523.0,0.3168671160180995
3776.0,0.3168671160180995
3872.0,0.3168671160180995
3909.0,0.3168671160180995
4001.0,0.3168671160180995
4103.0,0.3168671160180995
4492.0,0.3168671160180995
4926.0,0.3168671160180995
