model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,zinc,0,0.10473771815591795,0.10817911345891143,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.011468887329101562,0.001035531,0.000260038,1.0,1.0,Correlation,Correlation,Correlation
