time,probability
0.002738,0.9753424657534246
0.150582,0.9726027397260274
0.186174,0.9698630136986301
0.238193,0.9671232876712329
0.240931,0.9643835616438355
0.344969,0.9616438356164383
0.364134,0.958904109589041
0.366872,0.9561643835616438
0.405202,0.9534246575342465
0.416153,0.9479452054794519
0.443532,0.9452054794520547
0.457221,0.9424657534246574
0.462697,0.9397260273972602
0.481862,0.9369863013698629
0.501027,0.9342465753424657
0.531143,0.9315068493150684
0.539357,0.9287671232876712
0.577687,0.9260273972602739
0.596851,0.9232876712328767
0.613279,0.9205479452054794
0.70089,0.9178082191780822
0.733744,0.915068493150685
0.766598,0.9123287671232877
0.807666,0.9095890410958904
0.824093,0.9068493150684932
0.835044,0.904109589041096
0.867899,0.8986301369863013
0.881588,0.8958904109589041
0.898015,0.8931506849315068
0.906229,0.8904109589041096
0.908966,0.8876712328767123
0.919918,0.8849315068493151
0.933607,0.8821917808219178
0.941821,0.8794520547945206
0.944559,0.8767123287671234
1.051335,0.8739726027397261
1.067762,0.8712328767123289
1.0705,0.8684931506849316
1.122519,0.8657534246575344
1.155373,0.8630136986301371
1.160849,0.8602739726027399
1.1718,0.8575342465753426
1.182752,0.8547945205479454
1.185489,0.8520547945205481
1.226557,0.8493150684931509
1.267625,0.8465753424657536
1.270363,0.8438356164383564
1.284052,0.8410958904109591
1.289528,0.8383561643835619
1.297741,0.8356164383561646
1.330595,0.8328767123287674
1.371663,0.8301369863013701
1.385352,0.8273972602739729
1.437372,0.8246575342465756
1.448323,0.8219178082191784
1.462012,0.8191780821917811
1.481177,0.8164383561643839
1.508556,0.8136986301369866
1.519507,0.8109589041095894
1.530459,0.8082191780821921
1.54141,0.8054794520547949
1.659138,0.8000000000000004
1.672827,0.7972602739726031
1.686516,0.7945205479452059
1.697467,0.7917808219178086
1.708419,0.7890410958904114
1.842574,0.7863013698630141
1.878166,0.7808219178082195
1.957563,0.7780821917808223
1.990418,0.775342465753425
1.993155,0.7726027397260278
2.053388,0.7698630136986305
2.056126,0.764383561643836
2.099932,0.7616438356164388
2.116359,0.7589041095890415
2.12731,0.753424657534247
2.146475,0.7506849315068498
2.184805,0.7479452054794525
2.286105,0.7452054794520553
2.291581,0.742465753424658
2.31896,0.7397260273972608
2.338125,0.7369863013698635
2.362765,0.7342465753424663
2.384668,0.731506849315069
2.433949,0.7287671232876718
2.455852,0.7260273972602745
2.480493,0.7232876712328773
2.609172,0.72054794520548
2.672142,0.7178082191780828
2.696783,0.7150684931506855
2.704997,0.7123287671232883
2.740589,0.709589041095891
2.861054,0.7068493150684938
2.995209,0.7041095890410966
3.00616,0.7013698630136993
3.028063,0.698630136986302
3.058179,0.6958904109589048
3.074606,0.6958904109589048
3.08282,0.6931398559748775
3.154004,0.6903893009908502
3.225188,0.6876387460068228
3.252567,0.6848881910227955
3.263518,0.6821376360387682
3.27447,0.6793870810547409
3.33744,0.6766365260707136
3.348392,0.6738859710866862
3.378508,0.6711354161026589
3.45243,0.6683848611186317
3.455168,0.6683848611186317
3.468857,0.6656229402049184
3.482546,0.6628610192912051
3.493498,0.6628610192912051
3.537303,0.6600875422230411
3.550992,0.6573140651548771
3.657769,0.6545405880867131
3.682409,0.6517671110185491
3.753593,0.6489936339503851
3.767283,0.6462201568822211
3.816564,0.6434466798140571
3.937029,0.6434466798140571
3.967146,0.6406611963516586
3.969884,0.6406611963516586
4.010951,0.6378635492060182
4.13963,0.6350659020603777
4.147844,0.6322682549147373
4.17796,0.6294706077690968
4.194387,0.6294706077690968
4.210815,0.6266604711272705
4.301164,0.6266604711272705
4.306639,0.6266604711272705
4.342231,0.6238249033846132
4.391513,0.6238249033846132
4.418891,0.6209763878440441
4.533881,0.6181278723034751
4.616016,0.6181278723034751
4.646133,0.6181278723034751
4.659822,0.6181278723034751
4.856947,0.615239424302057
4.867899,0.615239424302057
4.876112,0.615239424302057
4.928131,0.615239424302057
4.974675,0.615239424302057
5.051335,0.615239424302057
5.127995,0.612281542454451
5.158111,0.609323660606845
5.166324,0.609323660606845
5.344285,0.6063513500672993
5.396304,0.6063513500672993
5.404517,0.6063513500672993
5.448323,0.6033496107105305
5.46475,0.6003478713537617
5.615332,0.5973310478796221
5.623546,0.5943142244054825
5.637235,0.5943142244054825
5.735797,0.5912820089748424
5.787817,0.5882497935442021
5.908282,0.5852018671527814
5.938398,0.5821539407613607
5.952088,0.5821539407613607
6.16564,0.5790899726520904
6.168378,0.57602600454282
6.184805,0.5729620364335497
6.214921,0.5729620364335497
6.245038,0.5729620364335497
6.269678,0.5729620364335497
6.362765,0.5698481123224978
6.428474,0.5698481123224978
6.447639,0.5698481123224978
6.45859,0.5698481123224978
6.483231,0.5698481123224978
6.622861,0.5698481123224978
6.65024,0.5698481123224978
6.655715,0.566610338957029
6.691307,0.566610338957029
6.694045,0.566610338957029
6.702259,0.566610338957029
6.718686,0.566610338957029
6.724162,0.566610338957029
6.748802,0.566610338957029
6.787132,0.5632576150578749
6.833676,0.5632576150578749
6.844627,0.5598848149677079
6.973306,0.556512014877541
6.997947,0.556512014877541
7.000684,0.5531186489331658
7.047228,0.5531186489331658
7.055441,0.5531186489331658
7.074606,0.5496831293745746
7.118412,0.5496831293745746
7.173169,0.5496831293745746
7.244353,0.5462041222266343
7.252567,0.5462041222266343
7.266256,0.5462041222266343
7.331964,0.5462041222266343
7.340178,0.5426573422121757
7.367556,0.539110562197717
7.463381,0.539110562197717
7.633128,0.5355402935738911
7.665982,0.5355402935738911
7.66872,0.5355402935738911
7.832991,0.5355402935738911
