model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,whas500,69,0.17593329630232954,0.1745519238339075,20,75.0,3.75,0.9963868445621641,1.0,0.16410000000000002,1604.0617036819458,424.7058466510001,1176.963772884,Correlation,Correlation,Correlation
