time,probability
42.0,1.0
169.0,0.9850746268656716
177.0,0.9701492537313433
180.0,0.955223880597015
184.0,0.9402985074626866
186.0,0.9402985074626866
195.0,0.9251324025036111
227.0,0.9099662975445355
233.0,0.8948001925854598
238.0,0.8796340876263843
242.0,0.8644679826673086
249.0,0.849301877708233
251.0,0.8341357727491573
285.0,0.8189696677900817
286.0,0.8038035628310062
293.0,0.7886374578719306
307.0,0.773471352912855
308.0,0.7583052479537793
316.0,0.7431391429947037
338.0,0.7279730380356282
357.0,0.7128069330765525
377.0,0.697640828117477
403.0,0.6824747231584014
417.0,0.6673086181993259
436.0,0.6521425132402503
491.0,0.6369764082811746
525.0,0.6218103033220991
544.0,0.6066441983630235
546.0,0.6066441983630235
548.0,0.5910892189178177
575.0,0.5755342394726121
595.0,0.5599792600274064
622.0,0.5444242805822006
624.0,0.5288693011369948
631.0,0.5288693011369948
650.0,0.512842958678298
698.0,0.49629963743061095
722.0,0.4797563161829239
740.0,0.4797563161829239
745.0,0.4626221620335338
769.0,0.4454880078841436
779.0,0.4454880078841436
790.0,0.42766848756877784
797.0,0.39202944693804637
827.0,0.37420992662268066
828.0,0.37420992662268066
855.0,0.37420992662268066
959.0,0.3545146673267501
960.0,0.3348194080308195
973.0,0.3348194080308195
1140.0,0.3138931950288933
1167.0,0.3138931950288933
1174.0,0.2914722525268295
1225.0,0.26905131002476573
1240.0,0.26905131002476573
1363.0,0.2445921000225143
1587.0,0.22013289002026287
1645.0,0.22013289002026287
1675.0,0.22013289002026287
1730.0,0.18868533430308246
1751.0,0.18868533430308246
1826.0,0.18868533430308246
1856.0,0.18868533430308246
1981.0,0.18868533430308246
2014.0,0.18868533430308246
2024.0,0.18868533430308246
