model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,zinc,0,0.08311655219733717,0.12107618367431178,5,12.0,2.4,0.9999999999999922,1.0,0.24381443298969074,0.4894735813140869,0.31638437199999997,0.135728323,Correlation,Correlation,Correlation
