model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,hd,0,0.19936210925564268,0.19735050710045157,3,3.0,0.0,1.0,1.0,1.0,1.0,0.5749518304431599,2.855331141,2.6495403160000004,0.163666029,1.0,1.0,Correlation,Correlation,Correlation
