model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,GBSG2,0,0.16731759910141428,0.17287723144128453,5,33.0,5.4,1.2,6.6,1.0,1.0,0.39157212317666124,5025.439836952,4979.978093513,45.452450006,1.0,1.0,Correlation,Correlation,Correlation
