model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,follic,3,0.16742655529693976,0.22393617614473543,3,7.0,1.3333333333333333,0.0,2.3333333333333335,0.9999999999241019,1.0,0.48391512662559893,1706743252.1899924,0.994997714,1.1161633420000001,1.0,1.0,Correlation,Correlation,Correlation
