model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,pbc,0,0.14750840126892587,0.12933930411915184,7,12.0,0.2857142857142857,1.4285714285714286,1.7142857142857142,0.9999999999290766,1.0,0.4623860182370821,4565.632680157,4518.172206650001,47.445999758,1.0,1.0,Correlation,Correlation,Correlation
