model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,uis,0,0.0828838642763489,0.1162017222116151,6,13.0,1.0,1.1666666666666667,2.1666666666666665,0.999999998181285,1.0,0.3574646074646074,1707471026.2532437,1.389146498,1.96706474,1.0,1.0,Correlation,Correlation,Correlation
