model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,GBSG2,0,0.16451817696848545,0.19386115732686207,6,13.0,2.1666666666666665,0.9999999997768777,1.0,0.2922744462452728,1706296505.8136935,6.4941318599999995,1.981400095,Correlation,Correlation,Correlation
