time,probability
0.150582,0.98989898989899
0.238193,0.9797979797979798
0.416153,0.9696969696969697
0.569473,0.9595959595959597
0.941821,0.9494949494949495
1.0705,0.9393939393939394
1.448323,0.9292929292929294
1.842574,0.9191919191919192
2.184805,0.9090909090909092
2.338125,0.8989898989898991
2.384668,0.888888888888889
3.154004,0.8787878787878789
3.225188,0.8686868686868688
3.27447,0.8585858585858587
3.45243,0.8484848484848486
3.937029,0.8484848484848486
4.024641,0.8484848484848486
4.210815,0.8381374722838139
4.306639,0.8381374722838139
4.881588,0.8381374722838139
5.787817,0.8381374722838139
5.952088,0.8381374722838139
6.483231,0.8381374722838139
6.622861,0.8381374722838139
6.718686,0.8381374722838139
6.724162,0.8381374722838139
6.833676,0.8381374722838139
7.055441,0.8381374722838139
7.074606,0.826332719153056
7.244353,0.814527966022298
7.252567,0.814527966022298
7.463381,0.814527966022298
7.928816,0.8023708322010696
8.449008,0.8023708322010696
8.569473,0.8023708322010696
8.930869,0.8023708322010696
9.166324,0.8023708322010696
9.221081,0.7894293671655686
9.251198,0.7764879021300675
9.546886,0.7764879021300675
9.774127,0.7764879021300675
10.850103,0.763100179679549
11.819302,0.763100179679549
11.939767,0.7494733907566999
12.21629,0.7358466018338509
12.251882,0.7358466018338509
12.418891,0.7219627036860423
12.501027,0.7219627036860423
12.665298,0.7219627036860423
12.889802,0.7219627036860423
13.188227,0.7219627036860423
13.245722,0.7219627036860423
13.776865,0.7219627036860423
13.831622,0.7219627036860423
13.886379,0.7219627036860423
14.220397,0.7219627036860423
14.45859,0.7219627036860423
14.546201,0.7219627036860423
14.57358,0.7219627036860423
14.724162,0.7219627036860423
15.175907,0.7219627036860423
15.504449,0.7219627036860423
15.644079,0.7219627036860423
15.685147,0.7019081841392077
16.07666,0.7019081841392077
16.479124,0.7019081841392077
16.835044,0.6806382391652924
17.242984,0.6806382391652924
17.659138,0.6806382391652924
17.779603,0.6806382391652924
17.842574,0.6571679550561444
17.938398,0.6571679550561444
18.236824,0.6571679550561444
19.033539,0.6571679550561444
19.27447,0.6308812368538986
19.575633,0.6308812368538986
19.868583,0.6308812368538986
19.904175,0.6308812368538986
20.328542,0.6308812368538986
20.336756,0.6308812368538986
20.678987,0.6308812368538986
20.720055,0.6308812368538986
21.848049,0.6308812368538986
22.951403,0.6308812368538986
23.392197,0.5888224877303054
23.687885,0.5888224877303054
23.698836,0.5888224877303054
24.629706,0.5888224877303054
24.73922,0.535293170663914
25.670089,0.535293170663914
26.028747,0.535293170663914
26.642026,0.535293170663914
27.340178,0.535293170663914
27.676934,0.44607764221992835
28.33128,0.44607764221992835
28.610541,0.44607764221992835
29.256674,0.44607764221992835
29.667351,0.22303882110996417
31.101985,0.22303882110996417
