model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,std,7,0.19565154647538394,0.17096459703005,25,109.00000000000001,2.0,2.08,4.36,0.9394523301135638,1.0,0.07432192648922685,1707502463.4816103,19.622154460999997,26.213517227,0.48,0.32,Correlation,Correlation,Correlation
