time,probability
14.0,0.9976303317535545
16.0,0.9952606635071091
18.0,0.9928909952606636
35.0,0.990521327014218
38.0,0.9881516587677726
42.0,0.9857819905213271
43.0,0.9834123222748816
49.0,0.9810426540284362
63.0,0.9786729857819907
67.0,0.9739336492890996
70.0,0.9715639810426542
86.0,0.9691943127962087
89.0,0.9668246445497632
94.0,0.9644549763033178
102.0,0.9620853080568723
115.0,0.9597156398104267
122.0,0.9573459715639813
124.0,0.9549763033175358
126.0,0.9526066350710903
136.0,0.9478672985781994
154.0,0.9454976303317539
163.0,0.9431279620853084
164.0,0.9407582938388629
165.0,0.9383886255924174
166.0,0.936018957345972
171.0,0.9336492890995265
172.0,0.931279620853081
175.0,0.9289099526066356
182.0,0.9265402843601901
183.0,0.9241706161137445
190.0,0.921800947867299
195.0,0.9194312796208535
196.0,0.917061611374408
199.0,0.9146919431279625
204.0,0.9123222748815171
206.0,0.9099526066350716
207.0,0.9075829383886261
213.0,0.9075829383886261
217.0,0.9052008309387872
220.0,0.9028187234889483
221.0,0.9004366160391094
227.0,0.8980545085892705
230.0,0.8956724011394316
231.0,0.8956724011394316
233.0,0.8932839414030598
236.0,0.890895481666688
239.0,0.8885070219303162
240.0,0.8861185621939444
242.0,0.8837301024575726
248.0,0.8813416427212007
252.0,0.8789531829848289
259.0,0.8765647232484571
276.0,0.8741762635120853
279.0,0.8717878037757135
283.0,0.8693993440393417
294.0,0.8693993440393417
300.0,0.8670043045240818
301.0,0.8646092650088218
307.0,0.8598191859783021
318.0,0.8574241464630422
319.0,0.8574241464630422
321.0,0.8550223981536219
326.0,0.8526206498442017
335.0,0.8502189015347814
337.0,0.8478171532253611
338.0,0.8454154049159408
342.0,0.8430136566065205
357.0,0.8406119082971003
359.0,0.8406119082971003
361.0,0.8382032781873665
365.0,0.8357946480776327
366.0,0.8357946480776327
367.0,0.8357946480776327
369.0,0.8357946480776327
373.0,0.8333650124727559
374.0,0.830935376867879
375.0,0.8285057412630021
384.0,0.8260761056581253
386.0,0.8236464700532484
387.0,0.8212168344483716
395.0,0.8212168344483716
396.0,0.8187799892422933
397.0,0.8163431440362151
400.0,0.8139062988301369
403.0,0.8114694536240586
404.0,0.8114694536240586
405.0,0.8090252685227813
406.0,0.806581083421504
408.0,0.8041368983202267
426.0,0.8041368983202267
427.0,0.8041368983202267
428.0,0.8016777640745991
431.0,0.8016777640745991
432.0,0.7992110632620619
434.0,0.7967443624495247
443.0,0.7967443624495247
444.0,0.794270001075458
451.0,0.7893212783273242
461.0,0.7868469169532574
466.0,0.7843725555791905
478.0,0.7843725555791905
481.0,0.7818903639476108
486.0,0.7818903639476108
487.0,0.7794002672471407
489.0,0.7769101705466706
493.0,0.7769101705466706
495.0,0.7744120671043984
498.0,0.7719139636621262
500.0,0.769415860219854
502.0,0.7669177567775817
503.0,0.7644196533353094
506.0,0.7644196533353094
508.0,0.7619133593899478
509.0,0.7594070654445861
512.0,0.7569007714992244
522.0,0.7543944775538627
542.0,0.751888183608501
544.0,0.7493818896631393
560.0,0.7493818896631393
561.0,0.7468671853354106
573.0,0.744352481007682
575.0,0.7418377766799533
579.0,0.7393230723522247
587.0,0.736799785415869
594.0,0.7342764984795133
599.0,0.7317532115431575
602.0,0.7292299246068018
603.0,0.7292299246068018
609.0,0.7266978762574726
623.0,0.7241658279081434
631.0,0.7216248951786411
648.0,0.7190839624491389
650.0,0.7165430297196366
655.0,0.7140020969901344
657.0,0.7114611642606321
662.0,0.7114611642606321
677.0,0.708911124245361
698.0,0.7038110442148188
705.0,0.7012610041995476
707.0,0.6987109641842765
717.0,0.6961609241690053
718.0,0.6936108841537343
729.0,0.6936108841537343
731.0,0.6910514343967095
736.0,0.6884919846396846
738.0,0.6859325348826598
739.0,0.6859325348826598
740.0,0.6833634991714888
741.0,0.6807944634603177
743.0,0.6807944634603177
753.0,0.6782156965532711
754.0,0.6782156965532711
762.0,0.6756270870244419
766.0,0.6730384774956125
770.0,0.6704498679667833
772.0,0.6678612584379541
774.0,0.6652726489091247
775.0,0.6626840393802955
782.0,0.6600954298514662
788.0,0.6600954298514662
795.0,0.6600954298514662
796.0,0.6574863570062035
800.0,0.6548772841609408
804.0,0.6522682113156781
812.0,0.6522682113156781
813.0,0.647029109216757
815.0,0.6444095581672965
818.0,0.641790007117836
819.0,0.6391597202034186
824.0,0.6365294332890012
826.0,0.6338991463745839
827.0,0.6338991463745839
829.0,0.6312578999313565
842.0,0.6286166534881291
844.0,0.6259754070449017
847.0,0.6259754070449017
867.0,0.6259754070449017
882.0,0.6233116819085405
891.0,0.6206479567721792
895.0,0.617984231635818
901.0,0.6153205064994567
914.0,0.6153205064994567
915.0,0.6126451999494591
934.0,0.6099698933994615
935.0,0.6099698933994615
941.0,0.6072828013580541
951.0,0.6045957093166469
954.0,0.6045957093166469
964.0,0.6045957093166469
972.0,0.6045957093166469
973.0,0.6045957093166469
974.0,0.6018599821251688
977.0,0.6018599821251688
996.0,0.5991117630287068
999.0,0.5963635439322449
1000.0,0.5963635439322449
1020.0,0.5963635439322449
1031.0,0.5963635439322449
1043.0,0.5935505083476588
1046.0,0.5935505083476588
1049.0,0.5907240773555271
1062.0,0.5907240773555271
1077.0,0.5878840577528563
1085.0,0.5850440381501856
1086.0,0.5850440381501856
1093.0,0.5821901647933554
1095.0,0.5793362914365252
1125.0,0.5793362914365252
1140.0,0.5793362914365252
1143.0,0.5764540213298759
1145.0,0.5764540213298759
1162.0,0.5735572674538464
1170.0,0.5706605135778169
1172.0,0.5677637597017874
