model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,follic,0,0.18073587125049786,0.18645193501420498,5,5.0,0.0,1.0,1.0,0.995909204300441,1.0,0.5102880658436214,5.430448246,4.71750837,0.7061504580000001,1.0,1.0,Correlation,Correlation,Correlation
