model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,bmt-ch,0,0.14242891450449913,0.16052618873775454,14,45.0,2.5714285714285716,0.6428571428571429,3.2142857142857144,0.9599582480457775,1.0,0.1322278911564626,30.41185141,23.379537539,7.022866241000001,0.7857142857142857,0.5714285714285714,Correlation,Correlation,Correlation
